datadate,tocurd,exratd,usd_exratd,exchange_rate
11/07/2019,MUR,47.1623,1.2823,0.0271890896
11/07/2019,MWK,945.6441,1.2823,0.001356007
11/07/2019,MXN,24.5293,1.2823,0.0522762574
11/07/2019,MYR,5.2894,1.2823,0.2424282527
11/07/2019,NZD,2.0201,1.2823,0.6347705559
11/07/2019,OMR,0.4936,1.2823,2.5978525122
11/07/2019,PEN,4.2972,1.2823,0.2984036117
11/07/2019,PGK,4.3616,1.2823,0.2939976156
11/07/2019,PHP,64.8129,1.2823,0.0197846416
11/07/2019,PKR,199.5743,1.2823,0.006425176
11/07/2019,PLN,4.9446,1.2823,0.2593334142
11/07/2019,QAR,4.6685,1.2823,0.2746706651
11/07/2019,RON,5.5273,1.2823,0.2319939211
11/07/2019,RSD,136.3646,1.2823,0.0094034669
11/07/2019,RUB,81.6416,1.2823,0.0157064536
11/07/2019,RWF,1183.5201,1.2823,0.0010834628
11/07/2019,SAR,4.8087,1.2823,0.2666625075
11/07/2019,SDG,57.7810,1.2823,0.0221924162
11/07/2019,SEK,12.3546,1.2823,0.1037913004
11/07/2019,SGD,1.7424,1.2823,0.7359389348
11/07/2019,THB,39.0070,1.2823,0.0328735868
11/07/2019,TND,3.6364,1.2823,0.3526289737
11/07/2019,TRY,7.3631,1.2823,0.1741521913
11/07/2019,TTD,8.6753,1.2823,0.1478104504
11/07/2019,TWD,38.9403,1.2823,0.0329298952
11/07/2019,TZS,2951.1707,1.2823,0.0004345055
11/07/2019,UAH,31.4992,1.2823,0.0407089704
11/07/2019,UGX,4749.8269,1.2823,0.0002699677
11/07/2019,VES,30101.0822,1.2823,0.0000425998
11/07/2019,VND,29778.4218,1.2823,0.0000430614
11/08/2019,ZWL,425.4589,1.2787,0.0030054604
11/08/2019,USD,1.2787,1.2787,1
11/08/2019,XOF,761.1534,1.2787,0.0016799505
11/08/2019,ZAR,18.9489,1.2787,0.0674814897
11/08/2019,ZMW,17.5564,1.2787,0.0728338384
11/08/2019,ARS,76.0846,1.2787,0.0168062919
11/08/2019,AUD,1.8660,1.2787,0.6852625938
11/08/2019,BDT,108.0621,1.2787,0.0118330108
11/08/2019,BGN,2.2694,1.2787,0.563452895
11/08/2019,BHD,0.4822,1.2787,2.6518042306
11/08/2019,BMD,1.2787,1.2787,1
11/08/2019,BRL,5.3013,1.2787,0.2412049875
11/08/2019,BWP,13.9139,1.2787,0.0919009049
11/08/2019,CAD,1.6903,1.2787,0.7564929302
11/08/2019,CHF,1.2744,1.2787,1.0033741368
11/08/2019,CLP,956.0003,1.2787,0.0013375519
11/08/2019,CNY,8.9455,1.2787,0.1429433794
11/08/2019,COP,4265.7119,1.2787,0.0002997624
11/08/2019,CZK,29.5753,1.2787,0.0432354025
11/08/2019,DKK,8.6717,1.2787,0.1474566694
11/08/2019,EGP,20.6480,1.2787,0.0619285161
11/08/2019,EUR,1.1604,1.2787,1.1019476043
11/08/2019,GBP,1.0000,1.2787,1.2787
11/08/2019,GEL,3.7831,1.2787,0.3380032249
11/08/2019,GHS,6.9669,1.2787,0.1835393073
11/08/2019,AED,4.6965,1.2787,0.2722665815
11/08/2019,HKD,10.0068,1.2787,0.1277831075
11/08/2019,HRK,8.6239,1.2787,0.1482739828
11/08/2019,HUF,387.1619,1.2787,0.0033027527
11/08/2019,IDR,17925.9638,1.2787,0.0000713323
11/08/2019,ILS,4.4703,1.2787,0.2860434423
11/08/2019,INR,91.2523,1.2787,0.0140127975
11/08/2019,ISK,159.6190,1.2787,0.0080109511
11/08/2019,JMD,178.0577,1.2787,0.00718138
11/08/2019,JOD,0.9057,1.2787,1.4118361488
11/08/2019,JPY,139.5397,1.2787,0.0091637004
11/08/2019,KES,130.9379,1.2787,0.0097656981
11/08/2019,MOP,10.3070,1.2787,0.1240613176
11/08/2019,MUR,46.7489,1.2787,0.0273525152
11/08/2019,MWK,942.9960,1.2787,0.0013559973
11/08/2019,MXN,24.4358,1.2787,0.05232896
11/08/2019,MYR,5.2841,1.2787,0.2419901213
11/08/2019,NAD,18.9502,1.2787,0.0674768604
11/08/2019,NOK,11.7098,1.2787,0.1091991324
11/08/2019,NZD,2.0201,1.2787,0.6329884659
11/08/2019,OMR,0.4923,1.2787,2.5973999594
11/08/2019,PEN,4.2864,1.2787,0.2983156028
11/08/2019,PGK,4.3493,1.2787,0.2940013335
11/08/2019,PHP,64.6506,1.2787,0.0197786254
11/08/2019,PKR,198.7852,1.2787,0.0064325714
11/08/2019,PLN,4.9462,1.2787,0.2585216934
11/08/2019,QAR,4.6551,1.2787,0.2746879766
11/08/2019,RON,5.5270,1.2787,0.2313551656
11/08/2019,RSD,136.2901,1.2787,0.0093821928
11/08/2019,RUB,81.6629,1.2787,0.0156582732
11/08/2019,RWF,1191.1003,1.2787,0.0010735452
11/08/2019,SAR,4.7953,1.2787,0.2666569349
11/08/2019,SDG,57.6834,1.2787,0.022167556
11/08/2019,SEK,12.4156,1.2787,0.1029913979
11/08/2019,SGD,1.7387,1.2787,0.73543452
11/08/2019,THB,38.8377,1.2787,0.0329241948
11/08/2019,TND,3.6491,1.2787,0.3504151709
11/08/2019,TRY,7.3756,1.2787,0.1733689463
11/08/2019,TTD,8.6424,1.2787,0.1479565861
11/08/2019,TWD,38.8722,1.2787,0.0328949738
11/08/2019,TZS,2942.9065,1.2787,0.0004345024
11/08/2019,UAH,31.4615,1.2787,0.040643326
11/08/2019,UGX,4732.4340,1.2787,0.0002701992
11/08/2019,NGN,462.8796,1.2787,0.0027624894
11/08/2019,VES,30903.1903,1.2787,0.0000413776
11/08/2019,VND,29729.5569,1.2787,0.0000430111
11/08/2019,KRW,1482.2710,1.2787,0.0008626628
11/08/2019,KWD,0.3888,1.2787,3.2888374486
11/08/2019,KZT,495.7228,1.2787,0.0025794658
11/08/2019,LBP,1935.6819,1.2787,0.0006605941
11/08/2019,LKR,230.9162,1.2787,0.0055375067
11/08/2019,MAD,12.3740,1.2787,0.1033376434
11/09/2019,MUR,46.7489,1.2787,0.0273525152
11/09/2019,SGD,1.7387,1.2787,0.73543452
11/09/2019,XOF,761.1534,1.2787,0.0016799505
11/09/2019,BGN,2.2694,1.2787,0.563452895
11/09/2019,NAD,18.9502,1.2787,0.0674768604
11/09/2019,GHS,6.9669,1.2787,0.1835393073
11/09/2019,PLN,4.9462,1.2787,0.2585216934
11/09/2019,INR,91.2523,1.2787,0.0140127975
11/09/2019,VES,30903.1903,1.2787,0.0000413776
11/09/2019,BWP,13.9139,1.2787,0.0919009049
11/09/2019,NGN,462.8796,1.2787,0.0027624894
11/09/2019,BRL,5.3013,1.2787,0.2412049875
11/09/2019,TND,3.6491,1.2787,0.3504151709
11/09/2019,AUD,1.8660,1.2787,0.6852625938
11/09/2019,CZK,29.5753,1.2787,0.0432354025
11/09/2019,KRW,1482.2710,1.2787,0.0008626628
11/09/2019,UAH,31.4615,1.2787,0.040643326
11/09/2019,JOD,0.9057,1.2787,1.4118361488
11/09/2019,RSD,136.2901,1.2787,0.0093821928
11/09/2019,CNY,8.9455,1.2787,0.1429433794
11/09/2019,CAD,1.6903,1.2787,0.7564929302
11/09/2019,UGX,4732.4340,1.2787,0.0002701992
11/09/2019,ZWL,425.4589,1.2787,0.0030054604
11/09/2019,MAD,12.3740,1.2787,0.1033376434
11/09/2019,EUR,1.1604,1.2787,1.1019476043
11/09/2019,ZMW,17.5564,1.2787,0.0728338384
11/09/2019,ZAR,18.9489,1.2787,0.0674814897
11/09/2019,RON,5.5270,1.2787,0.2313551656
11/09/2019,PHP,64.6506,1.2787,0.0197786254
11/09/2019,MWK,942.9960,1.2787,0.0013559973
11/09/2019,BMD,1.2787,1.2787,1
11/09/2019,NZD,2.0201,1.2787,0.6329884659
11/09/2019,TZS,2942.9065,1.2787,0.0004345024
11/09/2019,TRY,7.3756,1.2787,0.1733689463
11/09/2019,KZT,495.7228,1.2787,0.0025794658
11/09/2019,LBP,1935.6819,1.2787,0.0006605941
11/09/2019,GEL,3.7831,1.2787,0.3380032249
11/09/2019,DKK,8.6717,1.2787,0.1474566694
11/09/2019,NOK,11.7098,1.2787,0.1091991324
11/09/2019,PEN,4.2864,1.2787,0.2983156028
11/09/2019,USD,1.2787,1.2787,1
11/09/2019,JMD,178.0577,1.2787,0.00718138
11/09/2019,IDR,17925.9638,1.2787,0.0000713323
11/09/2019,SDG,57.6834,1.2787,0.022167556
11/09/2019,THB,38.8377,1.2787,0.0329241948
11/09/2019,MOP,10.3070,1.2787,0.1240613176
11/09/2019,VND,29729.5569,1.2787,0.0000430111
11/09/2019,GBP,1.0000,1.2787,1.2787
11/09/2019,OMR,0.4923,1.2787,2.5973999594
11/09/2019,RUB,81.6629,1.2787,0.0156582732
11/09/2019,KES,130.9379,1.2787,0.0097656981
11/09/2019,TTD,8.6424,1.2787,0.1479565861
11/09/2019,MYR,5.2841,1.2787,0.2419901213
11/09/2019,BDT,108.0621,1.2787,0.0118330108
11/09/2019,ILS,4.4703,1.2787,0.2860434423
11/09/2019,ARS,76.0846,1.2787,0.0168062919
11/09/2019,BHD,0.4822,1.2787,2.6518042306
11/09/2019,PGK,4.3493,1.2787,0.2940013335
11/09/2019,CHF,1.2744,1.2787,1.0033741368
11/09/2019,KWD,0.3888,1.2787,3.2888374486
11/09/2019,HRK,8.6239,1.2787,0.1482739828
11/09/2019,ISK,159.6190,1.2787,0.0080109511
11/09/2019,AED,4.6965,1.2787,0.2722665815
11/09/2019,COP,4265.7119,1.2787,0.0002997624
11/09/2019,HKD,10.0068,1.2787,0.1277831075
11/09/2019,RWF,1191.1003,1.2787,0.0010735452
11/09/2019,SEK,12.4156,1.2787,0.1029913979
11/09/2019,SAR,4.7953,1.2787,0.2666569349
11/09/2019,PKR,198.7852,1.2787,0.0064325714
11/09/2019,HUF,387.1619,1.2787,0.0033027527
11/09/2019,MXN,24.4358,1.2787,0.05232896
11/09/2019,JPY,139.5397,1.2787,0.0091637004
11/09/2019,TWD,38.8722,1.2787,0.0328949738
11/09/2019,LKR,230.9162,1.2787,0.0055375067
11/09/2019,EGP,20.6480,1.2787,0.0619285161
11/09/2019,QAR,4.6551,1.2787,0.2746879766
11/09/2019,CLP,956.0003,1.2787,0.0013375519
11/10/2019,MWK,942.9960,1.2787,0.0013559973
11/10/2019,BMD,1.2787,1.2787,1
11/10/2019,NZD,2.0201,1.2787,0.6329884659
11/10/2019,TZS,2942.9065,1.2787,0.0004345024
11/10/2019,TRY,7.3756,1.2787,0.1733689463
11/10/2019,KZT,495.7228,1.2787,0.0025794658
11/10/2019,LBP,1935.6819,1.2787,0.0006605941
11/10/2019,GEL,3.7831,1.2787,0.3380032249
11/10/2019,DKK,8.6717,1.2787,0.1474566694
11/10/2019,NOK,11.7098,1.2787,0.1091991324
11/10/2019,PEN,4.2864,1.2787,0.2983156028
11/10/2019,USD,1.2787,1.2787,1
11/10/2019,JMD,178.0577,1.2787,0.00718138
11/10/2019,IDR,17925.9638,1.2787,0.0000713323
11/10/2019,SDG,57.6834,1.2787,0.022167556
11/10/2019,THB,38.8377,1.2787,0.0329241948
11/10/2019,MOP,10.3070,1.2787,0.1240613176
11/10/2019,VND,29729.5569,1.2787,0.0000430111
11/10/2019,GBP,1.0000,1.2787,1.2787
11/10/2019,OMR,0.4923,1.2787,2.5973999594
11/10/2019,RUB,81.6629,1.2787,0.0156582732
11/10/2019,KES,130.9379,1.2787,0.0097656981
11/10/2019,TTD,8.6424,1.2787,0.1479565861
11/10/2019,MYR,5.2841,1.2787,0.2419901213
11/10/2019,BDT,108.0621,1.2787,0.0118330108
11/10/2019,ILS,4.4703,1.2787,0.2860434423
11/10/2019,ARS,76.0846,1.2787,0.0168062919
11/10/2019,BHD,0.4822,1.2787,2.6518042306
11/10/2019,PGK,4.3493,1.2787,0.2940013335
11/10/2019,MUR,46.7489,1.2787,0.0273525152
11/10/2019,SGD,1.7387,1.2787,0.73543452
11/10/2019,XOF,761.1534,1.2787,0.0016799505
11/10/2019,BGN,2.2694,1.2787,0.563452895
11/10/2019,NAD,18.9502,1.2787,0.0674768604
11/10/2019,GHS,6.9669,1.2787,0.1835393073
11/10/2019,PLN,4.9462,1.2787,0.2585216934
11/10/2019,INR,91.2523,1.2787,0.0140127975
11/10/2019,VES,30903.1903,1.2787,0.0000413776
11/10/2019,BWP,13.9139,1.2787,0.0919009049
11/10/2019,NGN,462.8796,1.2787,0.0027624894
11/10/2019,BRL,5.3013,1.2787,0.2412049875
11/10/2019,TND,3.6491,1.2787,0.3504151709
11/10/2019,AUD,1.8660,1.2787,0.6852625938
11/10/2019,CZK,29.5753,1.2787,0.0432354025
11/10/2019,KRW,1482.2710,1.2787,0.0008626628
11/10/2019,UAH,31.4615,1.2787,0.040643326
11/10/2019,JOD,0.9057,1.2787,1.4118361488
11/10/2019,RSD,136.2901,1.2787,0.0093821928
11/10/2019,CNY,8.9455,1.2787,0.1429433794
11/10/2019,CAD,1.6903,1.2787,0.7564929302
11/10/2019,UGX,4732.4340,1.2787,0.0002701992
11/10/2019,ZWL,425.4589,1.2787,0.0030054604
11/10/2019,MAD,12.3740,1.2787,0.1033376434
11/10/2019,EUR,1.1604,1.2787,1.1019476043
11/10/2019,ZMW,17.5564,1.2787,0.0728338384
11/10/2019,ZAR,18.9489,1.2787,0.0674814897
11/10/2019,RON,5.5270,1.2787,0.2313551656
11/10/2019,PHP,64.6506,1.2787,0.0197786254
11/10/2019,CHF,1.2744,1.2787,1.0033741368
11/10/2019,KWD,0.3888,1.2787,3.2888374486
11/10/2019,HRK,8.6239,1.2787,0.1482739828
11/10/2019,ISK,159.6190,1.2787,0.0080109511
11/10/2019,AED,4.6965,1.2787,0.2722665815
11/10/2019,COP,4265.7119,1.2787,0.0002997624
11/10/2019,HKD,10.0068,1.2787,0.1277831075
11/10/2019,RWF,1191.1003,1.2787,0.0010735452
11/10/2019,SEK,12.4156,1.2787,0.1029913979
11/10/2019,SAR,4.7953,1.2787,0.2666569349
11/10/2019,PKR,198.7852,1.2787,0.0064325714
11/10/2019,HUF,387.1619,1.2787,0.0033027527
11/10/2019,MXN,24.4358,1.2787,0.05232896
11/10/2019,JPY,139.5397,1.2787,0.0091637004
11/10/2019,TWD,38.8722,1.2787,0.0328949738
11/10/2019,LKR,230.9162,1.2787,0.0055375067
11/10/2019,EGP,20.6480,1.2787,0.0619285161
11/10/2019,QAR,4.6551,1.2787,0.2746879766
11/10/2019,CLP,956.0003,1.2787,0.0013375519
11/11/2019,MWK,949.9704,1.2864,0.0013541475
11/11/2019,MXN,24.5764,1.2864,0.0523428981
11/11/2019,MYR,5.3305,1.2864,0.2413282056
11/11/2019,NAD,19.0534,1.2864,0.067515509
11/11/2019,NGN,465.6843,1.2864,0.0027623864
11/11/2019,NOK,11.7623,1.2864,0.1093663654
11/11/2019,NZD,2.0216,1.2864,0.6363276613
11/11/2019,OMR,0.4953,1.2864,2.5972138098
11/11/2019,PEN,4.3299,1.2864,0.2970969306
11/11/2019,PGK,4.3757,1.2864,0.2939872478
11/11/2019,PHP,65.4154,1.2864,0.0196650942
11/11/2019,PKR,200.2470,1.2864,0.0064240663
11/11/2019,PLN,4.9788,1.2864,0.2583755122
11/11/2019,QAR,4.6835,1.2864,0.274666382
11/11/2019,RON,5.5525,1.2864,0.2316794237
11/11/2019,RSD,137.1532,1.2864,0.0093792926
11/11/2019,RUB,82.2016,1.2864,0.0156493304
11/11/2019,RWF,1177.0654,1.2864,0.0010928874
11/11/2019,SAR,4.8244,1.2864,0.2666445568
11/11/2019,SDG,58.0329,1.2864,0.0221667365
11/11/2019,SEK,12.4873,1.2864,0.1030166649
11/11/2019,SGD,1.7507,1.2864,0.7347917976
11/11/2019,THB,39.0614,1.2864,0.0329327674
11/11/2019,TND,3.6462,1.2864,0.3528056607
11/11/2019,TRY,7.4314,1.2864,0.1731033184
11/11/2019,TTD,8.7124,1.2864,0.147651623
11/11/2019,TWD,39.1360,1.2864,0.0328699918
11/11/2019,TZS,2959.4515,1.2864,0.0004346751
11/11/2019,UAH,31.5855,1.2864,0.040727549
11/11/2019,UGX,4759.8220,1.2864,0.0002702622
11/11/2019,VES,33022.9115,1.2864,0.0000389548
11/11/2019,VND,29928.9886,1.2864,0.0000429817
11/11/2019,AUD,1.8782,1.2864,0.6849110851
11/11/2019,BDT,109.1543,1.2864,0.0117851518
11/11/2019,BGN,2.2796,1.2864,0.564309528
11/11/2019,BHD,0.4851,1.2864,2.6518243661
11/11/2019,BMD,1.2864,1.2864,1
11/11/2019,BRL,5.3404,1.2864,0.2408808329
11/11/2019,BWP,14.0748,1.2864,0.0913973911
11/11/2019,CAD,1.7003,1.2864,0.7565723696
11/11/2019,CHF,1.2786,1.2864,1.0061004223
11/11/2019,CLP,977.9311,1.2864,0.0013154301
11/11/2019,CNY,9.0182,1.2864,0.1426448737
11/11/2019,COP,4301.5926,1.2864,0.000299052
11/11/2019,CZK,29.7355,1.2864,0.0432614215
11/11/2019,DKK,8.7085,1.2864,0.147717747
11/11/2019,EGP,20.7742,1.2864,0.0619229621
11/11/2019,EUR,1.1655,1.2864,1.1037323037
11/11/2019,GBP,1.0000,1.2864,1.2864
11/11/2019,GEL,3.8095,1.2864,0.3376821105
11/11/2019,GHS,7.0735,1.2864,0.1818618788
11/11/2019,AED,4.7251,1.2864,0.2722482064
11/11/2019,HKD,10.0683,1.2864,0.127767349
11/11/2019,HRK,8.6694,1.2864,0.1483839712
11/11/2019,HUF,389.2377,1.2864,0.0033049214
11/11/2019,IDR,18106.6200,1.2864,0.0000710458
11/11/2019,ILS,4.5056,1.2864,0.2855113636
11/11/2019,INR,92.1011,1.2864,0.0139672599
11/11/2019,ISK,160.5604,1.2864,0.0080119382
11/11/2019,JMD,179.1365,1.2864,0.0071811161
11/11/2019,JOD,0.9116,1.2864,1.4111452391
11/11/2019,JPY,140.2938,1.2864,0.0091693289
11/11/2019,KES,131.7699,1.2864,0.0097624723
11/11/2019,KRW,1499.8199,1.2864,0.000857703
11/11/2019,KWD,0.3914,1.2864,3.2866632601
11/11/2019,KZT,500.2830,1.2864,0.0025713446
11/11/2019,LBP,1941.4928,1.2864,0.0006625829
11/11/2019,LKR,232.5366,1.2864,0.0055320324
11/11/2019,MAD,12.4347,1.2864,0.1034524355
11/11/2019,MOP,10.3704,1.2864,0.1240453599
11/11/2019,MUR,47.1608,1.2864,0.027276891
11/11/2019,ZWL,425.4589,1.2864,0.0030235585
11/11/2019,USD,1.2864,1.2864,1
11/11/2019,XOF,764.5303,1.2864,0.0016826017
11/11/2019,ZAR,19.1201,1.2864,0.0672799828
11/11/2019,ZMW,17.7786,1.2864,0.0723566535
11/11/2019,ARS,76.6331,1.2864,0.01678648
11/12/2019,BWP,14.0748,1.2846,0.0912695029
11/12/2019,ZWL,425.4589,1.2846,0.0030193278
11/12/2019,USD,1.2846,1.2846,1
11/12/2019,XOF,765.1192,1.2846,0.0016789541
11/12/2019,ZAR,19.1738,1.2846,0.0669976739
11/12/2019,ZMW,17.9067,1.2846,0.0717385113
11/12/2019,ARS,76.7072,1.2846,0.0167467982
11/12/2019,AUD,1.8783,1.2846,0.6839163073
11/12/2019,BDT,108.9945,1.2846,0.0117859158
11/12/2019,BGN,2.2815,1.2846,0.5630506246
11/12/2019,BHD,0.4843,1.2846,2.6524881272
11/12/2019,BMD,1.2846,1.2846,1
11/12/2019,BRL,5.3616,1.2846,0.2395926589
11/12/2019,CAD,1.6996,1.2846,0.7558249
11/12/2019,CHF,1.2764,1.2846,1.0064243184
11/12/2019,CLP,1005.2410,1.2846,0.0012779025
11/12/2019,CNY,9.0009,1.2846,0.1427190614
11/12/2019,COP,4356.9520,1.2846,0.0002948391
11/12/2019,CZK,29.7446,1.2846,0.043187671
11/12/2019,DKK,8.7158,1.2846,0.1473875032
11/12/2019,EGP,20.7201,1.2846,0.0619977703
11/12/2019,EUR,1.1664,1.2846,1.1013374486
11/12/2019,GBP,1.0000,1.2846,1.2846
11/12/2019,GEL,3.8065,1.2846,0.3374753711
11/12/2019,GHS,7.0631,1.2846,0.1818748142
11/12/2019,AED,4.7180,1.2846,0.2722763883
11/12/2019,HKD,10.0542,1.2846,0.1277675001
11/12/2019,HRK,8.6876,1.2846,0.1478659238
11/12/2019,HUF,389.9651,1.2846,0.0032941409
11/12/2019,IDR,18105.7959,1.2846,0.0000709497
11/12/2019,ILS,4.5039,1.2846,0.2852194765
11/12/2019,INR,92.1818,1.2846,0.0139355057
11/12/2019,ISK,160.4666,1.2846,0.0080054042
11/12/2019,JMD,177.4612,1.2846,0.0072387654
11/12/2019,JOD,0.9098,1.2846,1.4119586722
11/12/2019,JPY,140.2104,1.2846,0.0091619452
11/12/2019,KES,131.4870,1.2846,0.0097697871
11/12/2019,KRW,1496.1078,1.2846,0.000858628
11/12/2019,KWD,0.3906,1.2846,3.2887864823
11/12/2019,KZT,499.6082,1.2846,0.0025712148
11/12/2019,LBP,1940.9619,1.2846,0.0006618368
11/12/2019,LKR,232.1190,1.2846,0.0055342303
11/12/2019,MAD,12.4371,1.2846,0.1032877439
11/12/2019,MOP,10.3558,1.2846,0.1240464281
11/12/2019,MUR,46.9890,1.2846,0.0273383132
11/12/2019,MWK,947.3204,1.2846,0.0013560354
11/12/2019,MXN,24.6885,1.2846,0.0520323227
11/12/2019,MYR,5.3242,1.2846,0.2412756846
11/12/2019,NAD,19.1707,1.2846,0.0670085078
11/12/2019,NGN,463.7242,1.2846,0.0027701811
11/12/2019,NOK,11.7527,1.2846,0.1093025432
11/12/2019,NZD,2.0293,1.2846,0.6330261667
11/12/2019,OMR,0.4945,1.2846,2.5977755308
11/12/2019,PEN,4.3379,1.2846,0.2961340741
11/12/2019,PGK,4.3693,1.2846,0.2940059048
11/12/2019,PHP,65.2682,1.2846,0.0196818665
11/12/2019,PKR,199.7611,1.2846,0.0064306814
11/12/2019,PLN,4.9875,1.2846,0.2575639098
11/12/2019,QAR,4.6768,1.2846,0.2746749914
11/12/2019,RON,5.5556,1.2846,0.2312261502
11/12/2019,RSD,136.9417,1.2846,0.0093806342
11/12/2019,RUB,82.4683,1.2846,0.0155768944
11/12/2019,RWF,1186.6458,1.2846,0.0010825471
11/12/2019,SAR,4.8170,1.2846,0.2666805065
11/12/2019,SDG,57.9568,1.2846,0.0221647848
11/12/2019,SEK,12.4751,1.2846,0.1029731225
11/12/2019,SGD,1.7496,1.2846,0.7342249657
11/12/2019,THB,38.9811,1.2846,0.0329544318
11/12/2019,TND,3.6666,1.2846,0.3503518246
11/12/2019,TRY,7.4251,1.2846,0.1730077709
11/12/2019,TTD,8.6546,1.2846,0.1484297368
11/12/2019,TWD,39.1237,1.2846,0.0328343178
11/12/2019,TZS,2953.8331,1.2846,0.0004348925
11/12/2019,UAH,31.4427,1.2846,0.0408552701
11/12/2019,UGX,4746.9428,1.2846,0.0002706163
11/12/2019,VES,34316.4885,1.2846,0.0000374339
11/12/2019,VND,29808.0876,1.2846,0.0000430957
11/13/2019,XOF,765.7607,1.2845,0.001677417
11/13/2019,ZAR,19.1677,1.2845,0.0670137784
11/13/2019,ZMW,18.0856,1.2845,0.0710233556
11/13/2019,AED,4.7178,1.2845,0.2722667345
11/13/2019,ARS,76.6930,1.2845,0.016748595
11/13/2019,AUD,1.8806,1.2845,0.6830266936
11/13/2019,BDT,109.0274,1.2845,0.0117814421
11/13/2019,BGN,2.2831,1.2845,0.5626122377
11/13/2019,BHD,0.4842,1.2845,2.6528294093
11/13/2019,BMD,1.2845,1.2845,1
11/13/2019,BRL,5.3667,1.2845,0.2393463395
11/13/2019,BWP,14.0689,1.2845,0.0913006703
11/13/2019,CAD,1.7012,1.2845,0.7550552551
11/13/2019,CHF,1.2710,1.2845,1.0106215578
11/13/2019,CLP,1021.2069,1.2845,0.0012578254
11/13/2019,CNY,9.0212,1.2845,0.1423868222
11/13/2019,COP,4423.0078,1.2845,0.0002904132
11/13/2019,CZK,29.8759,1.2845,0.0429945207
11/13/2019,DKK,8.7235,1.2845,0.1472459449
11/13/2019,EGP,20.7586,1.2845,0.0618779686
11/13/2019,EUR,1.1673,1.2845,1.1004026386
11/13/2019,GBP,1.0000,1.2845,1.2845
11/13/2019,GEL,3.8044,1.2845,0.3376353696
11/13/2019,GHS,6.9857,1.2845,0.1838756316
11/13/2019,HKD,10.0585,1.2845,0.1277029378
11/13/2019,HRK,8.6861,1.2845,0.1478799461
11/13/2019,HUF,390.4331,1.2845,0.0032899362
11/13/2019,IDR,18134.4089,1.2845,0.0000708322
11/13/2019,ILS,4.4867,1.2845,0.2862905922
11/13/2019,INR,92.6720,1.2845,0.0138607131
11/13/2019,ISK,160.5996,1.2845,0.0079981519
11/13/2019,JMD,177.8374,1.2845,0.0072228901
11/13/2019,JOD,0.9102,1.2845,1.4112283015
11/13/2019,JPY,139.7357,1.2845,0.0091923539
11/13/2019,KES,131.1848,1.2845,0.0097915307
11/13/2019,KRW,1504.4700,1.2845,0.000853789
11/13/2019,KWD,0.3902,1.2845,3.2919015889
11/13/2019,KZT,500.0385,1.2845,0.0025688022
11/13/2019,LBP,1940.7337,1.2845,0.0006618631
11/13/2019,LKR,231.6100,1.2845,0.0055459609
11/13/2019,MAD,12.4210,1.2845,0.1034135738
11/13/2019,ZWL,425.4589,1.2845,0.0030190928
11/13/2019,USD,1.2845,1.2845,1
11/13/2019,NZD,2.0070,1.2845,0.6400099651
11/13/2019,OMR,0.4946,1.2845,2.5970481197
11/13/2019,PEN,4.3640,1.2845,0.294340055
11/13/2019,PGK,4.3691,1.2845,0.2939964752
11/13/2019,PHP,65.4190,1.2845,0.0196349684
11/13/2019,PKR,199.7637,1.2845,0.0064300972
11/13/2019,NOK,11.8068,1.2845,0.1087932378
11/13/2019,PLN,5.0087,1.2845,0.2564537704
11/13/2019,QAR,4.6768,1.2845,0.2746536093
11/13/2019,RON,5.5606,1.2845,0.2310002518
11/13/2019,RSD,137.1561,1.2845,0.0093652415
11/13/2019,RUB,82.6372,1.2845,0.0155438471
11/13/2019,RWF,1175.2813,1.2845,0.0010929298
11/13/2019,SAR,4.8176,1.2845,0.266626536
11/13/2019,SDG,57.9385,1.2845,0.0221700596
11/13/2019,SEK,12.5010,1.2845,0.1027517799
11/13/2019,SGD,1.7505,1.2845,0.7337903456
11/13/2019,THB,38.8275,1.2845,0.0330822227
11/13/2019,TND,3.6663,1.2845,0.3503532171
11/13/2019,TRY,7.3763,1.2845,0.1741387959
11/13/2019,TTD,8.6992,1.2845,0.1476572558
11/13/2019,TWD,39.2296,1.2845,0.0327431327
11/13/2019,TZS,2956.2503,1.2845,0.0004345031
11/13/2019,UAH,31.2953,1.2845,0.0410445019
11/13/2019,UGX,4752.6075,1.2845,0.0002702727
11/13/2019,VES,32972.8588,1.2845,0.0000389563
11/13/2019,VND,29883.6253,1.2845,0.0000429834
11/13/2019,MOP,10.3603,1.2845,0.1239828962
11/13/2019,MUR,46.8453,1.2845,0.02742004
11/13/2019,MWK,947.5800,1.2845,0.0013555584
11/13/2019,MXN,24.9724,1.2845,0.0514367862
11/13/2019,MYR,5.3372,1.2845,0.2406692648
11/13/2019,NAD,19.1479,1.2845,0.0670830744
11/13/2019,NGN,466.0638,1.2845,0.0027560604
11/14/2019,ZWL,425.4589,1.2879,0.0030270842
11/14/2019,USD,1.2879,1.2879,1
11/14/2019,ARS,76.8851,1.2879,0.01675097
11/14/2019,AUD,1.9004,1.2879,0.6776994317
11/14/2019,BDT,109.2766,1.2879,0.0117856888
11/14/2019,BGN,2.2880,1.2879,0.5628933566
11/14/2019,BHD,0.4855,1.2879,2.6527291452
11/14/2019,BMD,1.2879,1.2879,1
11/14/2019,BRL,5.3956,1.2879,0.2386944918
11/14/2019,BWP,14.1060,1.2879,0.0913015738
