gvkey,number_analyst_following,ibes_year
317305,9,2020
317308,1,2020
317313,2,2020
317318,2,2020
317319,2,2020
317326,5,2020
317332,5,2020
317335,2,2020
317342,1,2020
317353,4,2020
317354,1,2020
317364,5,2020
317372,3,2020
317379,1,2020
317380,1,2020
317389,10,2020
317393,3,2020
317398,8,2020
317399,1,2020
317400,6,2020
317401,3,2020
317404,2,2020
317407,5,2020
317410,3,2020
317411,28,2020
317413,1,2020
317424,6,2020
317425,6,2020
317429,6,2020
317435,1,2020
317436,5,2020
317440,9,2020
317443,2,2020
317445,2,2020
317448,2,2020
317452,5,2020
317454,2,2020
317459,3,2020
317461,4,2020
317465,10,2020
317467,3,2020
317471,2,2020
317472,3,2020
317473,3,2020
317476,12,2020
317478,23,2020
317505,2,2020
317526,8,2020
317528,1,2020
317533,8,2020
317536,13,2020
317540,18,2020
317541,3,2020
317542,4,2020
317546,1,2020
317553,1,2020
317570,16,2020
317574,4,2020
317578,4,2020
317585,1,2020
317588,5,2020
317589,4,2020
317593,3,2020
317594,5,2020
317608,1,2020
317623,6,2020
317627,1,2020
317629,6,2020
317637,1,2020
317639,5,2020
317642,2,2020
317651,1,2020
317721,8,2020
317742,6,2020
317744,3,2020
317745,7,2020
317750,3,2020
317754,13,2020
317758,1,2020
317759,3,2020
317766,8,2020
317780,1,2020
317781,16,2020
317782,1,2020
317785,1,2020
317786,1,2020
317788,1,2020
317790,2,2020
317810,10,2020
317813,3,2020
317817,1,2020
317818,3,2020
317819,1,2020
317820,5,2020
317825,1,2020
317828,16,2020
317829,4,2020
317830,3,2020
317834,1,2020
317835,1,2020
317836,9,2020
317841,14,2020
317843,8,2020
317848,4,2020
317852,6,2020
317853,7,2020
317859,7,2020
317860,1,2020
317866,5,2020
317867,3,2020
317869,3,2020
317871,1,2020
317873,4,2020
317874,1,2020
317875,1,2020
317879,2,2020
317880,1,2020
317881,7,2020
317886,3,2020
317887,8,2020
317889,1,2020
317891,25,2020
317892,5,2020
317900,3,2020
317904,1,2020
317906,1,2020
317908,6,2020
317910,1,2020
317911,11,2020
317919,6,2020
317920,7,2020
317925,6,2020
317929,4,2020
317933,2,2020
317941,11,2020
317943,6,2020
317948,4,2020
317953,17,2020
317954,3,2020
317959,1,2020
317978,18,2020
317986,1,2020
317988,2,2020
317996,2,2020
317999,1,2020
318001,4,2020
318005,7,2020
318006,2,2020
318009,2,2020
318012,18,2020
318020,1,2020
318024,11,2020
318038,1,2020
318043,3,2020
318051,7,2020
318053,2,2020
318054,1,2020
318069,3,2020
318072,9,2020
318075,1,2020
318076,4,2020
318086,1,2020
318088,3,2020
318091,2,2020
318093,1,2020
318108,2,2020
318112,1,2020
318117,2,2020
318118,3,2020
318129,3,2020
318131,10,2020
318134,2,2020
318136,1,2020
318137,2,2020
318138,6,2020
318145,6,2020
318154,2,2020
318155,2,2020
318168,4,2020
318171,1,2020
318175,1,2020
318183,4,2020
318189,15,2020
318192,4,2020
318193,3,2020
318202,1,2020
318212,2,2020
318214,1,2020
318215,1,2020
318216,2,2020
318221,2,2020
318230,5,2020
318248,3,2020
318257,9,2020
318317,1,2020
318320,4,2020
318324,6,2020
318336,16,2020
318337,1,2020
318342,1,2020
318355,2,2020
318357,1,2020
318359,2,2020
318360,2,2020
318361,4,2020
318369,1,2020
318390,2,2020
318405,6,2020
318411,2,2020
318414,8,2020
318415,1,2020
318418,1,2020
318421,1,2020
318426,15,2020
318427,1,2020
318428,1,2020
318434,38,2020
318440,2,2020
318441,5,2020
318447,2,2020
318452,4,2020
318453,7,2020
318455,5,2020
318456,9,2020
318462,5,2020
318464,1,2020
318465,28,2020
318466,6,2020
318474,2,2020
318480,6,2020
318482,7,2020
318488,7,2020
318489,14,2020
318491,5,2020
318493,23,2020
318498,1,2020
318499,5,2020
318500,3,2020
318504,2,2020
318507,13,2020
318510,19,2020
318517,10,2020
318525,8,2020
318537,1,2020
318538,11,2020
318540,2,2020
318544,1,2020
318552,1,2020
318563,4,2020
318565,1,2020
318573,6,2020
318577,4,2020
318581,2,2020
318588,3,2020
318590,1,2020
318594,1,2020
318596,1,2020
318600,2,2020
318603,17,2020
318604,4,2020
318606,3,2020
318609,1,2020
318616,5,2020
318625,12,2020
318634,16,2020
318645,6,2020
318656,2,2020
318658,7,2020
318659,22,2020
318667,6,2020
318668,10,2020
318669,2,2020
318675,18,2020
318682,2,2020
318688,6,2020
318699,1,2020
318702,3,2020
318713,15,2020
318717,1,2020
318718,7,2020
318722,2,2020
318724,14,2020
318734,11,2020
318737,1,2020
318741,1,2020
318752,1,2020
318754,22,2020
318755,1,2020
318762,11,2020
318763,2,2020
318764,7,2020
318765,1,2020
318769,1,2020
318770,21,2020
318771,4,2020
318772,1,2020
318773,13,2020
318778,4,2020
318784,1,2020
318790,6,2020
318795,2,2020
318796,10,2020
318797,4,2020
318805,12,2020
318816,1,2020
318822,6,2020
318823,1,2020
318824,4,2020
318825,3,2020
318828,2,2020
318835,19,2020
318836,2,2020
318847,21,2020
318850,2,2020
318856,3,2020
318857,5,2020
318861,1,2020
318874,8,2020
318875,2,2020
318878,7,2020
318881,2,2020
318884,21,2020
318886,10,2020
318887,1,2020
318888,8,2020
318894,5,2020
318896,2,2020
318900,25,2020
318904,2,2020
318905,3,2020
318907,1,2020
318916,5,2020
318919,1,2020
318920,8,2020
318933,2,2020
318937,2,2020
318947,1,2020
318948,3,2020
318951,8,2020
318957,5,2020
318959,2,2020
318965,1,2020
318968,2,2020
318975,4,2020
318978,13,2020
318984,3,2020
319002,2,2020
319007,5,2020
319038,8,2020
319050,14,2020
319057,5,2020
319059,10,2020
319063,3,2020
319064,16,2020
319066,4,2020
319073,1,2020
319080,8,2020
319088,1,2020
319092,1,2020
319102,20,2020
319113,7,2020
319114,11,2020
319120,4,2020
319123,6,2020
319128,12,2020
319129,13,2020
319145,1,2020
319163,3,2020
319165,2,2020
319178,1,2020
319179,11,2020
319183,7,2020
319193,2,2020
319195,14,2020
319196,1,2020
319197,1,2020
319202,2,2020
319206,5,2020
319207,2,2020
319219,29,2020
319220,19,2020
319223,5,2020
319230,17,2020
319235,5,2020
319238,2,2020
319242,5,2020
319244,3,2020
319247,1,2020
319248,9,2020
319250,3,2020
319251,5,2020
319252,5,2020
319253,2,2020
319255,16,2020
319257,1,2020
319261,1,2020
319262,7,2020
319263,2,2020
319264,1,2020
319270,1,2020
319271,4,2020
319272,9,2020
319274,1,2020
319275,1,2020
319276,1,2020
319288,1,2020
319289,1,2020
319291,7,2020
319296,24,2020
319306,3,2020
319309,1,2020
319310,8,2020
319313,7,2020
319320,1,2020
319322,4,2020
319329,13,2020
319332,5,2020
319339,1,2020
319349,3,2020
319360,2,2020
319366,5,2020
319367,1,2020
319372,16,2020
319376,2,2020
319377,1,2020
319380,2,2020
319382,9,2020
319394,17,2020
319397,3,2020
319403,1,2020
319413,2,2020
319417,23,2020
319418,2,2020
319420,18,2020
319422,1,2020
319424,4,2020
319425,1,2020
319426,1,2020
319427,2,2020
319432,9,2020
319434,14,2020
319445,1,2020
319448,25,2020
319450,4,2020
319451,4,2020
319453,1,2020
319455,3,2020
319456,9,2020
319457,2,2020
319466,1,2020
319475,9,2020
319476,3,2020
319478,3,2020
319480,12,2020
319484,2,2020
319488,1,2020
319494,3,2020
319496,10,2020
319499,3,2020
319503,10,2020
319505,3,2020
319508,2,2020
319509,6,2020
319510,2,2020
319517,1,2020
319521,1,2020
319544,1,2020
319547,3,2020
319550,2,2020
319552,3,2020
319557,1,2020
319558,1,2020
319560,6,2020
319567,2,2020
319568,1,2020
319569,2,2020
319571,1,2020
319575,1,2020
319577,10,2020
319580,1,2020
319581,17,2020
319585,7,2020
319588,4,2020
319589,3,2020
319591,3,2020
319593,3,2020
319594,7,2020
319598,3,2020
319606,1,2020
319607,1,2020
319608,1,2020
319612,13,2020
319614,2,2020
319616,5,2020
319631,1,2020
319644,2,2020
319646,1,2020
319649,17,2020
319654,1,2020
319656,3,2020
319657,9,2020
319659,27,2020
319660,4,2020
319661,2,2020
319665,3,2020
319679,2,2020
319682,6,2020
319684,4,2020
319687,25,2020
319689,12,2020
319690,1,2020
319693,8,2020
319696,4,2020
319698,1,2020
319699,11,2020
319702,1,2020
319703,3,2020
319705,4,2020
319706,30,2020
319708,15,2020
319711,1,2020
319715,9,2020
319716,2,2020
319717,11,2020
319718,11,2020
319729,3,2020
319736,6,2020
319738,1,2020
319744,4,2020
319746,1,2020
319747,24,2020
319754,6,2020
319759,14,2020
319760,3,2020
319761,1,2020
319773,8,2020
319774,4,2020
319776,2,2020
319777,8,2020
319779,3,2020
319781,2,2020
319782,1,2020
319789,1,2020
319794,4,2020
319800,3,2020
319804,2,2020
319805,1,2020
319806,1,2020
319811,5,2020
319818,6,2020
319821,5,2020
319823,7,2020
319828,1,2020
319829,3,2020
319832,8,2020
319836,2,2020
319837,7,2020
319844,1,2020
319851,2,2020
319855,3,2020
319858,3,2020
319859,2,2020
319865,11,2020
319866,5,2020
319868,3,2020
319870,11,2020
319871,7,2020
319877,3,2020
319883,7,2020
319885,4,2020
319886,9,2020
319892,3,2020
319894,5,2020
319901,1,2020
319903,4,2020
319908,6,2020
319912,20,2020
319913,9,2020
319915,8,2020
319917,5,2020
319919,4,2020
319920,4,2020
319923,1,2020
319929,4,2020
319938,8,2020
319939,2,2020
319957,23,2020
319959,17,2020
319965,1,2020
319968,2,2020
319989,8,2020
319992,10,2020
319996,7,2020
319999,3,2020
320005,2,2020
320008,4,2020
320018,3,2020
320019,4,2020
320020,1,2020
320023,3,2020
320025,1,2020
320026,3,2020
320029,8,2020
320031,16,2020
320034,2,2020
320035,1,2020
320037,5,2020
320038,5,2020
320039,2,2020
320040,4,2020
320041,1,2020
320051,3,2020
320056,2,2020
320059,1,2020
320067,8,2020
320068,3,2020
320073,1,2020
320080,6,2020
320084,3,2020
320085,7,2020
320099,1,2020
320101,1,2020
320103,2,2020
320111,20,2020
320121,1,2020
320122,4,2020
320124,19,2020
320127,2,2020
320129,12,2020
320131,1,2020
320135,7,2020
320138,2,2020
320144,1,2020
320145,1,2020
320148,4,2020
320151,1,2020
320154,1,2020
320155,1,2020
320161,3,2020
320165,3,2020
320169,15,2020
320172,1,2020
320175,5,2020
320220,4,2020
320224,9,2020
320226,1,2020
320240,2,2020
320241,2,2020
320243,1,2020
320250,5,2020
320256,6,2020
320280,1,2020
320286,2,2020
320288,2,2020
320305,3,2020
320317,1,2020
320335,2,2020
320349,1,2020
320355,1,2020
320356,2,2020
320373,2,2020
320382,9,2020
320420,2,2020
320428,1,2020
320429,9,2020
320430,6,2020
320433,2,2020
320436,16,2020
320437,2,2020
320439,6,2020
320441,1,2020
320448,26,2020
320460,1,2020
320467,4,2020
320474,15,2020
320481,3,2020
320486,6,2020
320496,21,2020
320529,2,2020
320533,3,2020
320580,1,2020
320601,1,2020
320602,4,2020
320604,9,2020
320605,3,2020
320607,1,2020
320610,10,2020
320611,9,2020
320618,7,2020
320619,11,2020
320625,1,2020
320636,1,2020
320644,6,2020
320657,6,2020
320662,3,2020
320668,15,2020
320673,8,2020
320675,15,2020
320676,24,2020
320687,13,2020
320694,8,2020
320695,8,2020
320696,10,2020
320700,4,2020
320701,7,2020
320703,4,2020
320704,4,2020
320705,1,2020
320708,13,2020
320717,1,2020
320723,21,2020
320724,1,2020
320726,5,2020
320728,3,2020
320729,6,2020
320732,7,2020
320735,16,2020
320736,1,2020
320739,7,2020
320757,1,2020
320762,11,2020
320763,15,2020
320764,26,2020
320785,11,2020
320797,5,2020
320798,4,2020
320803,4,2020
320805,5,2020
320812,2,2020
320815,5,2020
320818,3,2020
320823,3,2020
320824,5,2020
320827,3,2020
320828,9,2020
320830,11,2020
320833,4,2020
320841,2,2020
320842,6,2020
320852,7,2020
320858,7,2020
320925,1,2020
320926,5,2020
320952,2,2020
320961,16,2020
320965,2,2020
320966,1,2020
320967,1,2020
320969,6,2020
320975,4,2020
320980,5,2020
320992,4,2020
321002,2,2020
321004,5,2020
321008,1,2020
321012,2,2020
321019,2,2020
321020,4,2020
321031,1,2020
321035,1,2020
321037,7,2020
321038,3,2020
321039,16,2020
321042,9,2020
321044,1,2020
321045,1,2020
321050,8,2020
321052,24,2020
321053,21,2020
321055,11,2020
321060,7,2020
321062,14,2020
321063,1,2020
321067,1,2020
321077,2,2020
321081,21,2020
321083,1,2020
321087,9,2020
321100,20,2020
321103,7,2020
321104,10,2020
321131,5,2020
321133,1,2020
321137,2,2020
321187,1,2020
321209,1,2020
321215,1,2020
321217,26,2020
321223,1,2020
321230,1,2020
321234,5,2020
321235,6,2020
321241,8,2020
321245,2,2020
321253,19,2020
321260,2,2020
321318,2,2020
321319,3,2020
321320,1,2020
321321,1,2020
321327,1,2020
321328,4,2020
321332,1,2020
321336,11,2020
321342,3,2020
321347,2,2020
321351,13,2020
321356,1,2020
321359,2,2020
321360,2,2020
321363,3,2020
321365,15,2020
321366,1,2020
321368,3,2020
321377,3,2020
321378,4,2020
321387,2,2020
321392,2,2020
321396,24,2020
321397,13,2020
321398,7,2020
321400,1,2020
321401,4,2020
321402,6,2020
321405,1,2020
321411,2,2020
321417,2,2020
321418,1,2020
321419,5,2020
321427,3,2020
321428,14,2020
321431,1,2020
321447,8,2020
321449,6,2020
321455,12,2020
321457,2,2020
321465,1,2020
321466,1,2020
321467,1,2020
321469,5,2020
321483,1,2020
321484,1,2020
321492,2,2020
321495,2,2020
321501,9,2020
321502,12,2020
321507,3,2020
321516,3,2020
321533,3,2020
321541,13,2020
321546,12,2020
321561,3,2020
321569,7,2020
321570,5,2020
321575,3,2020
321581,3,2020
321584,12,2020
321589,5,2020
321591,7,2020
321592,6,2020
321597,1,2020
321599,5,2020
321600,10,2020
321602,5,2020
321614,1,2020
321615,3,2020
321619,1,2020
321620,10,2020
321624,2,2020
321630,2,2020
321632,18,2020
321635,8,2020
321639,2,2020
321646,6,2020
321649,2,2020
321653,6,2020
321656,1,2020
321667,1,2020
321669,8,2020
321670,7,2020
321675,1,2020
321681,6,2020
321695,4,2020
321696,17,2020
321698,12,2020
321703,12,2020
321706,2,2020
321711,6,2020
321716,1,2020
321724,1,2020
321731,3,2020
321735,1,2020
321737,15,2020
321746,2,2020
321747,9,2020
321757,2,2020
321764,1,2020
321779,4,2020
321790,3,2020
321793,3,2020
321804,1,2020
321809,1,2020
321814,8,2020
321821,1,2020
321827,1,2020
321851,4,2020
321857,4,2020
321860,6,2020
321862,2,2020
321867,28,2020
321868,2,2020
321870,2,2020
321882,1,2020
321900,1,2020
321914,5,2020
321915,12,2020
321917,6,2020
321918,28,2020
321926,21,2020
321944,2,2020
321947,6,2020
321951,3,2020
321954,12,2020
321956,1,2020
321957,2,2020
321961,2,2020
321980,8,2020
321996,13,2020
322002,38,2020
322006,1,2020
322015,7,2020
322026,1,2020
322028,1,2020
322035,3,2020
322051,1,2020
322054,2,2020
322055,12,2020
322059,10,2020
322073,3,2020
322079,12,2020
322083,1,2020
322098,1,2020
322117,5,2020
322121,4,2020
322122,21,2020
322124,1,2020
322126,13,2020
322138,1,2020
322146,2,2020
322159,3,2020
322160,1,2020
322165,3,2020
322170,4,2020
322187,22,2020
322190,15,2020
322202,2,2020
322242,1,2020
322357,2,2020
322449,2,2020
322459,2,2020
322494,24,2020
322513,2,2020
322525,4,2020
322533,4,2020
322542,3,2020
322562,17,2020
322591,9,2020
322597,2,2020
322611,2,2020
322629,1,2020
322632,3,2020
322639,6,2020
322661,20,2020
322727,14,2020
326146,4,2020
326410,18,2020
327415,42,2020
328083,44,2020
329082,1,2020
329122,2,2020
329421,8,2020
329580,8,2020
330187,1,2020
330885,2,2020
332787,3,2020
333198,1,2020
333560,2,2020
334087,2,2020
335503,12,2020
336453,1,2020
336571,2,2020
336781,5,2020
337988,1,2020
338000,8,2020
339015,16,2020
339782,1,2020
346401,1,2020
346879,2,2020
347352,12,2020
